Folio,Nivel de estudios,Campus,Área,Actividad,Fecha,ID,Clasificación,Región,Reincidencia,Programa,Semestre
R1441,Big Bang Theory,El País de Nunca Jamás,Arquitectura,Prototipo,01/04/2023 00:00,A000091,Plagio,Sur,No,PI,2
R1442,La Secu,Ciudad Gótica,Sociología,Examen regulador,02/04/2023 00:00,A000092,Copia en exámenes,Sur,No,SIGMA,3
R1443,Big Bang Theory,Genovia,Negocios,Examen regulador,03/04/2023 00:00,A000093,Distribución de exámenes,Norte,No,OMEGA,4
R1444,La Secu,Ciudad Gótica,Sociología,Examen regulador,04/04/2023 00:00,A000094,Copia en exámenes,Sur,No,JI,5
R1445,La Secu,Ciudad Gótica,Sociología,Examen regulador,05/04/2023 00:00,A000095,Copia en exámenes,Sur,No,PHI,5
R1446,La Secu,Ciudad Gótica,Sociología,Examen regulador,06/04/2023 00:00,A000096,Copia en exámenes,Sur,Sí,ALPHA,6
R1447,La Secu,"Muy, muy lejano",Sociología,Examen regulador,07/04/2023 00:00,A000097,Colusión,Norte,No,BETA,2
R1448,La Secu,Ciudad Gótica,Sociología,Examen regulador,08/04/2023 00:00,A000098,Copia en exámenes,Sur,No,BETA,3
R1449,La Secu,Wonderland,Sociología,Examen regulador,09/04/2023 00:00,A000099,Intercambio de tareas en línea,Centro,Sí,GAMMA,4
R1450,Big Bang Theory,Parque Jurásico,Arquitectura,Examen regulador,10/04/2023 00:00,A000100,Copia en exámenes,Sur,No,DELTA,5
R1451,La Secu,Wonderland,Sociología,Examen regulador,11/04/2023 00:00,A000101,Intercambio de tareas en línea,Centro,No,ETA,8
R1452,La Secu,Springfield,Sociología,Experimento,12/04/2023 00:00,A000102,Plagio,Centro,No,KAPPA,6
R1453,La Secu,Springfield,Sociología,Experimento,13/04/2023 00:00,A000103,Plagio,Centro,No,LAMBDA,2
R1454,Monster University,El País de Nunca Jamás,Arquitectura,Experimento,14/04/2023 00:00,A000104,Plagio,Sur,Sí,OMICRON,3
R1455,Monster University,El País de Nunca Jamás,Arquitectura,Experimento,15/04/2023 00:00,A000105,Otra,Sur,Sí,PI,4
R1456,La Secu,Ciudad Gótica,Sociología,Examen regulador,16/04/2023 00:00,A000106,Copia en exámenes,Norte,No,SIGMA,5
R1457,La Secu,Pandora,Sociología,Examen regulador,17/04/2023 00:00,A000107,Copia en exámenes,Norte,Sí,OMEGA,5
R1458,Monster University,Genovia,Arquitectura,Examen regulador,18/04/2023 00:00,A000108,Copia en exámenes,Norte,No,JI,6
R1459,Monster University,Genovia,Ingeniería,Examen regulador,19/04/2023 00:00,A000109,Copia en exámenes,Norte,Sí,PHI,2
R1460,Monster University,Genovia,Diseños,Examen regulador,20/04/2023 00:00,A000110,Copia en exámenes,Norte,No,ETA,3
R1461,Monster University,Genovia,Ingeniería,Examen regulador,21/04/2023 00:00,A000111,Copia en exámenes,Norte,No,KAPPA,4
R1462,Monster University,Genovia,Educación,Examen regulador,22/04/2023 00:00,A000112,Copia en exámenes,Norte,No,LAMBDA,8
R1463,Monster University,Genovia,Negocios,Examen regulador,23/04/2023 00:00,A000113,Copia en exámenes,Norte,No,OMICRON,8
R1464,Monster University,Genovia,Arquitectura,Examen regulador,24/04/2023 00:00,A000114,Copia en exámenes,Norte,No,TAU,6
R1465,Monster University,Genovia,Ingeniería,Examen regulador,25/04/2023 00:00,A000115,Copia en exámenes,Norte,Sí,PSI,2
R1466,Monster University,Genovia,Negocios,Examen regulador,26/04/2023 00:00,A000116,Copia en exámenes,Norte,No,RHO,3
R1467,Monster University,Genovia,Arquitectura,Examen regulador,27/04/2023 00:00,A000117,Copia en exámenes,Norte,No,PI,4
R1468,Monster University,Genovia,Arquitectura,Examen regulador,28/04/2023 00:00,A000118,Copia en exámenes,Norte,Sí,MU,5
R1469,Monster University,Genovia,Negocios,Examen regulador,29/04/2023 00:00,A000119,Copia en exámenes,Norte,No,IOTA,5
R1470,Monster University,Genovia,Arquitectura,Examen regulador,30/04/2023 00:00,A000120,Copia en exámenes,Norte,No,TAU,5
R1471,Monster University,El País de Nunca Jamás,Arquitectura,Experimento,01/05/2023 00:00,A000121,Plagio,Sur,No,PSI,6
R1472,Monster University,Genovia,Negocios,Examen regulador,02/05/2023 00:00,A000122,Copia en exámenes,Norte,No,RHO,2
R1473,La Secu,Pandora,Sociología,Examen regulador,03/05/2023 00:00,A000123,Plagio,Norte,Sí,PI,3
R1474,Monster University,Wonderland,Negocios,Estudio,04/05/2023 00:00,A000124,Plagio,Centro,Sí,MU,4
R1475,Monster University,Wonderland,Negocios,Estudio,05/05/2023 00:00,A000125,Plagio,Centro,No,IOTA,5
R1476,Monster University,Wonderland,Negocios,Estudio,06/05/2023 00:00,A000126,Plagio,Centro,Sí,ETA,4
R1477,Monster University,Wonderland,Negocios,Estudio,07/05/2023 00:00,A000127,Plagio,Centro,No,KAPPA,5
R1478,Monster University,Wonderland,Negocios,Prototipo,08/05/2023 00:00,A000128,Intercambio de tareas en línea,Centro,Sí,LAMBDA,6
R1479,Monster University,Wonderland,Negocios,Prototipo,09/05/2023 00:00,A000129,Plagio,Centro,No,OMICRON,2
R1480,Monster University,Wonderland,Negocios,Prototipo,10/05/2023 00:00,A000130,Plagio,Centro,No,TAU,3
R1481,La Secu,Hogwarts,Sociología,Examen regulador,11/05/2023 00:00,A000131,Distribución de exámenes,Centro,No,PSI,4
R1482,La Secu,Hogwarts,Sociología,Examen regulador,12/05/2023 00:00,A000132,Otra,Centro,No,RHO,8
R1483,La Secu,Pandora,Sociología,Examen regulador,13/05/2023 00:00,A000133,Plagio,Norte,No,PI,8
R1484,La Secu,Pandora,Sociología,Examen regulador,14/05/2023 00:00,A000134,Copia en exámenes,Norte,Sí,MU,8
R1485,La Secu,Hogwarts,Sociología,Estudio,15/05/2023 00:00,A000135,Plagio,Centro,No,ALPHA,8
R1486,Monster University,Empire,Arquitectura,Examen regulador,16/05/2023 00:00,A000136,Copia en exámenes,Centro,No,ALPHA,8
R1487,Monster University,Parque Jurásico,Arquitectura,Examen regulador,17/05/2023 00:00,A000137,Copia en exámenes,Sur,Sí,ALPHA,4
R1488,La Secu,"Muy, muy lejano",Sociología,Examen regulador,18/05/2023 00:00,A000138,Copia en exámenes,Norte,No,BETA,5
R1489,La Secu,Wonderland,Sociología,Prototipo,19/05/2023 00:00,A000139,Plagio,Centro,No,BETA,4
R1490,Monster University,Genovia,Negocios,Examen regulador,20/05/2023 00:00,A000140,Copia en exámenes,Norte,No,GAMMA,5
R1491,La Secu,Hogwarts,Sociología,Estudio,21/05/2023 00:00,A000141,Plagio,Centro,No,DELTA,6
R1492,La Secu,Hogwarts,Sociología,Estudio,22/05/2023 00:00,A000142,Plagio,Centro,Sí,EPSILON,2
R1493,La Secu,Hogwarts,Sociología,Estudio,23/05/2023 00:00,A000143,Plagio,Centro,Sí,DSETA,3
R1494,La Secu,Hogwarts,Sociología,Estudio,24/05/2023 00:00,A000144,Plagio,Centro,No,ETA,4
R1495,La Secu,Hogwarts,Sociología,Estudio,25/05/2023 00:00,A000145,Plagio,Centro,Sí,ETA,5
R1496,Monster University,Wonderland,Arquitectura,Examen regulador,26/05/2023 00:00,A000146,Distribución de exámenes,Centro,No,KAPPA,6
R1497,La Secu,Parque Jurásico,Sociología,Experimento,27/05/2023 00:00,A000147,Colusión,Sur,Sí,LAMBDA,9
R1498,La Secu,Parque Jurásico,Sociología,Experimento,28/05/2023 00:00,A000148,Colusión,Sur,No,OMICRON,2
R1499,La Secu,Pizza Planeta,Sociología,Experimento,29/05/2023 00:00,A000149,Plagio,Sur,No,PI,3
R1500,Monster University,Distrito 13,Diseños,Estudio,30/05/2023 00:00,A000150,Plagio,Centro,No,SIGMA,4
R1501,La Secu,Distrito 13,Sociología,Examen regulador,31/05/2023 00:00,A000151,Otra,Centro,No,OMEGA,5
R1502,Monster University,Genovia,Arquitectura,Experimento,01/06/2023 00:00,A000152,Compra-venta,Norte,No,JI,4
R1503,La Secu,Pizza Planeta,Sociología,Examen regulador,02/06/2023 00:00,A000153,Copia en exámenes,Sur,Sí,PHI,5
R1504,La Secu,Distrito 13,Sociología,Examen regulador,03/06/2023 00:00,A000154,Copia en exámenes,Centro,No,ETA,6
R1505,La Secu,Distrito 13,Sociología,Experimento,04/06/2023 00:00,A000155,Plagio,Centro,No,KAPPA,2
R1506,La Secu,Distrito 13,Sociología,Estudio,05/06/2023 00:00,A000156,Plagio,Centro,Sí,LAMBDA,3
R1507,La Secu,Springfield,Sociología,Prototipo,06/06/2023 00:00,A000157,Plagio,Centro,No,OMICRON,4
R1508,La Secu,Springfield,Sociología,Prototipo,07/06/2023 00:00,A000158,Plagio,Centro,No,PI,5
R1509,La Secu,Springfield,Sociología,Prototipo,08/06/2023 00:00,A000159,Plagio,Centro,No,SIGMA,6
R1510,La Secu,Springfield,Sociología,Prototipo,09/06/2023 00:00,A000160,Plagio,Centro,No,OMEGA,1
R1511,La Secu,Springfield,Sociología,Prototipo,10/06/2023 00:00,A000161,Plagio,Centro,Sí,JI,2
R1512,La Secu,Springfield,Sociología,Prototipo,11/06/2023 00:00,A000162,Plagio,Centro,Sí,PHI,3
R1513,La Secu,Springfield,Sociología,Prototipo,12/06/2023 00:00,A000163,Plagio,Centro,No,ALPHA,4
R1514,La Secu,Springfield,Sociología,Prototipo,13/06/2023 00:00,A000164,Plagio,Centro,Sí,BETA,5
R1515,La Secu,Springfield,Sociología,Prototipo,14/06/2023 00:00,A000165,Plagio,Centro,No,BETA,4
R1516,La Secu,Springfield,Sociología,Prototipo,15/06/2023 00:00,A000166,Plagio,Centro,Sí,GAMMA,5
R1517,La Secu,Springfield,Sociología,Prototipo,16/06/2023 00:00,A000167,Plagio,Centro,No,DELTA,6
R1518,La Secu,Springfield,Sociología,Prototipo,17/06/2023 00:00,A000168,Plagio,Centro,No,ETA,2
R1519,La Secu,Distrito 13,Sociología,Examen diagnóstico,18/06/2023 00:00,A000169,Copia en exámenes,Centro,No,KAPPA,3
R1520,La Secu,Distrito 13,Sociología,Examen diagnóstico,19/06/2023 00:00,A000170,Copia en exámenes,Centro,No,LAMBDA,9
R1521,La Secu,El País de Nunca Jamás,Sociología,Examen diagnóstico,20/06/2023 00:00,A000171,Copia en exámenes,Norte,No,OMICRON,5
R1522,Kindergardiano,Genovia,Negocios,Estudio,21/06/2023 00:00,A000172,Plagio,Norte,Sí,PI,6
R1523,La Secu,Pandora,Sociología,Prototipo,22/06/2023 00:00,A000173,Plagio,Norte,No,SIGMA,1
R1524,La Secu,Pandora,Sociología,Prototipo,23/06/2023 00:00,A000174,Plagio,Norte,No,OMEGA,2
R1525,La Secu,Pandora,Sociología,Examen diagnóstico,24/06/2023 00:00,A000175,Falsificación,Norte,Sí,JI,3
R1526,La Secu,Wonderland,Sociología,Prototipo,25/06/2023 00:00,A000176,Intercambio de tareas en línea,Centro,No,PHI,4
R1527,La Secu,Pizza Planeta,Sociología,Experimento,26/06/2023 00:00,A000177,Fabricación,Sur,No,ETA,5
R1528,Monster University,Genovia,Diseños,Examen diagnóstico,27/06/2023 00:00,A000178,Compra-venta,Norte,No,KAPPA,4
R1529,La Secu,"Muy, muy lejano",Sociología,Examen diagnóstico,28/06/2023 00:00,A000179,Otra,Centro,No,LAMBDA,5
R1530,La Secu,Parque Jurásico,Sociología,Examen diagnóstico,29/06/2023 00:00,A000180,Autoplagio,Norte,Sí,OMICRON,6
R1531,La Secu,Distrito 13,Sociología,Examen diagnóstico,30/06/2023 00:00,A000181,Copia en exámenes,Centro,Sí,TAU,2
R1532,Monster University,Pizza Planeta,Arquitectura,Prototipo,01/07/2023 00:00,A000182,Plagio,Sur,No,PSI,9
R1533,High School Musical,Wonderland,Sociología,Examen diagnóstico,02/07/2023 00:00,A000183,Copia en exámenes,Centro,Sí,RHO,4
R1534,High School Musical,El País de Nunca Jamás,Sociología,Examen diagnóstico,03/07/2023 00:00,A000184,Copia en exámenes,Sur,No,PI,5
R1535,Monster University,Genovia,Arquitectura,Experimento,04/07/2023 00:00,A000185,Distribución de exámenes,Norte,Sí,MU,6
R1536,High School Musical,"Muy, muy lejano",Sociología,Examen diagnóstico,05/07/2023 00:00,A000186,Copia en exámenes,Norte,No,IOTA,1
R1537,High School Musical,Wonderland,Sociología,Experimento,06/07/2023 00:00,A000187,Intercambio de tareas en línea,Centro,No,TAU,2
R1538,High School Musical,Springfield,Sociología,Estudio,07/07/2023 00:00,A000188,Plagio,Norte,No,PSI,3
R1539,High School Musical,Springfield,Sociología,Estudio,08/07/2023 00:00,A000189,Plagio,Norte,No,RHO,4
R1540,High School Musical,Springfield,Sociología,Estudio,09/07/2023 00:00,A000190,Plagio,Norte,No,PI,5
R1541,Kindergardiano,Genovia,Educación,Prototipo,10/07/2023 00:00,A000191,Plagio,Norte,Sí,MU,4
R1542,Kindergardiano,Genovia,Educación,Prototipo,11/07/2023 00:00,A000192,Plagio,Norte,No,IOTA,5
R1543,High School Musical,Wonderland,Sociología,Examen diagnóstico,12/07/2023 00:00,A000193,Copia en exámenes,Centro,No,ETA,6
R1544,High School Musical,Distrito 13,Sociología,Examen diagnóstico,13/07/2023 00:00,A000194,Copia en exámenes,Centro,Sí,KAPPA,2
R1545,High School Musical,Pizza Planeta,Sociología,Examen diagnóstico,14/07/2023 00:00,A000195,Fabricación,Sur,No,LAMBDA,3
R1546,Monster University,Pizza Planeta,Ingeniería,Estudio,15/07/2023 00:00,A000196,Colusión,Sur,No,OMICRON,9
R1547,Monster University,Genovia,Bienestar,Estudio,16/07/2023 00:00,A000197,Intercambio de tareas en línea,Norte,No,TAU,5
R1548,Monster University,Genovia,Bienestar,Estudio,17/07/2023 00:00,A000198,Intercambio de tareas en línea,Norte,No,PSI,6
R1549,Monster University,Genovia,Bienestar,Estudio,18/07/2023 00:00,A000199,Intercambio de tareas en línea,Norte,Sí,RHO,1
R1550,High School Musical,Distrito 13,Sociología,Examen diagnóstico,19/07/2023 00:00,A000200,Copia en exámenes,Centro,Sí,PI,2
R1551,Monster University,Narnia,Diseños,Estudio,20/07/2023 00:00,A000201,Plagio,Centro,No,MU,3
R1552,High School Musical,Pizza Planeta,Sociología,Examen diagnóstico,21/07/2023 00:00,A000202,Plagio,Sur,Sí,ALPHA,4
R1553,Monster University,Wonderland,Bienestar,Experimento,22/07/2023 00:00,A000203,Plagio,Centro,No,ALPHA,5
R1554,High School Musical,Wonderland,Sociología,Experimento,23/07/2023 00:00,A000204,Plagio,Centro,Sí,ALPHA,4
R1555,Monster University,Wonderland,Bienestar,Experimento,24/07/2023 00:00,A000205,Plagio,Centro,No,BETA,5
R1556,High School Musical,Wonderland,Sociología,Experimento,25/07/2023 00:00,A000206,Plagio,Centro,No,BETA,9
R1557,Monster University,Wonderland,Bienestar,Experimento,26/07/2023 00:00,A000207,Plagio,Centro,No,GAMMA,9
R1558,Monster University,Wonderland,Bienestar,Experimento,27/07/2023 00:00,A000208,Plagio,Centro,No,DELTA,3
R1559,Monster University,Wonderland,Bienestar,Experimento,28/07/2023 00:00,A000209,Plagio,Centro,No,EPSILON,9
R1560,Monster University,Wonderland,Bienestar,Experimento,29/07/2023 00:00,A000210,Plagio,Centro,Sí,DSETA,9
R1561,High School Musical,Wonderland,Sociología,Experimento,30/07/2023 00:00,A000211,Plagio,Centro,No,ETA,9
R1562,Monster University,Wonderland,Bienestar,Experimento,31/07/2023 00:00,A000212,Plagio,Centro,No,ETA,1
R1563,Monster University,Distrito 13,Bienestar,Examen diagnóstico,01/08/2023 00:00,A000213,Copia en exámenes,Centro,Sí,KAPPA,2
R1564,Monster University,Distrito 13,Bienestar,Examen diagnóstico,02/08/2023 00:00,A000214,Copia en exámenes,Centro,No,LAMBDA,3
R1565,High School Musical,El País de Nunca Jamás,Sociología,Experimento,03/08/2023 00:00,A000215,Copia en exámenes,Sur,No,OMICRON,4
R1566,Monster University,Distrito 13,Bienestar,Estudio,04/08/2023 00:00,A000216,Otra,Centro,No,PI,5
R1567,High School Musical,Wonderland,Sociología,Examen diagnóstico,05/08/2023 00:00,A000217,Plagio,Centro,No,SIGMA,4
R1568,High School Musical,Distrito 13,Sociología,Prototipo,06/08/2023 00:00,A000218,Plagio,Centro,Sí,OMEGA,5
R1569,High School Musical,Distrito 13,Sociología,Examen diagnóstico,07/08/2023 00:00,A000219,Copia en exámenes,Centro,Sí,JI,6
R1570,High School Musical,"Muy, muy lejano",Sociología,Examen diagnóstico,08/08/2023 00:00,A000220,Copia en exámenes,Centro,No,PHI,2
R1571,Monster University,Genovia,Bienestar,Estudio,09/08/2023 00:00,A000221,Intercambio de tareas en línea,Norte,Sí,ETA,3
R1572,High School Musical,Wonderland,Sociología,Examen diagnóstico,10/08/2023 00:00,A000222,Copia en exámenes,Centro,No,KAPPA,4
R1573,High School Musical,Wonderland,Sociología,Examen diagnóstico,11/08/2023 00:00,A000223,Copia en exámenes,Centro,Sí,LAMBDA,5
R1574,High School Musical,Wonderland,Sociología,Examen diagnóstico,12/08/2023 00:00,A000224,Copia en exámenes,Centro,No,OMICRON,6
R1575,High School Musical,Wonderland,Sociología,Examen diagnóstico,13/08/2023 00:00,A000225,Copia en exámenes,Centro,No,PI,1
R1576,High School Musical,Wonderland,Sociología,Examen diagnóstico,14/08/2023 00:00,A000226,Copia en exámenes,Centro,No,SIGMA,9
R1577,High School Musical,Wonderland,Sociología,Examen diagnóstico,15/08/2023 00:00,A000227,Copia en exámenes,Centro,No,OMEGA,3
R1578,High School Musical,Pandora,Sociología,Prototipo,16/08/2023 00:00,A000228,Plagio,Norte,No,JI,4
R1579,High School Musical,Pandora,Sociología,Prototipo,17/08/2023 00:00,A000229,Plagio,Norte,Sí,PHI,5
R1580,High School Musical,Pandora,Sociología,Prototipo,18/08/2023 00:00,A000230,Plagio,Norte,No,ALPHA,6
R1581,High School Musical,Pandora,Sociología,Prototipo,19/08/2023 00:00,A000231,Plagio,Norte,No,BETA,1
R1582,Monster University,Distrito 13,Ingeniería,Examen diagnóstico,20/08/2023 00:00,A000232,Copia en exámenes,Centro,Sí,BETA,2
R1583,Monster University,Distrito 13,Ingeniería,Examen diagnóstico,21/08/2023 00:00,A000233,Copia en exámenes,Centro,No,GAMMA,3
R1584,Monster University,Distrito 13,Ingeniería,Examen diagnóstico,22/08/2023 00:00,A000234,Copia en exámenes,Centro,No,DELTA,4
R1585,Monster University,Distrito 13,Ingeniería,Examen diagnóstico,23/08/2023 00:00,A000235,Copia en exámenes,Centro,No,ETA,5
R1586,Monster University,Wonderland,Arquitectura,Prototipo,24/08/2023 00:00,A000236,Plagio,Centro,No,KAPPA,4
R1587,Monster University,Genovia,Ingeniería,Examen diagnóstico,25/08/2023 00:00,A000237,Copia en exámenes,Norte,Sí,LAMBDA,5
R1588,Monster University,Wonderland,Ingeniería,Examen diagnóstico,26/08/2023 00:00,A000238,Copia en exámenes,Centro,Sí,OMICRON,6
R1589,Monster University,Genovia,Arquitectura,Examen diagnóstico,27/08/2023 00:00,A000239,Copia en exámenes,Norte,No,PI,2
R1590,Monster University,Wonderland,Ingeniería,Examen diagnóstico,28/08/2023 00:00,A000240,Copia en exámenes,Centro,Sí,SIGMA,3
R1591,Monster University,Genovia,Ingeniería,Examen diagnóstico,29/08/2023 00:00,A000241,Copia en exámenes,Norte,No,OMEGA,4
R1592,Monster University,Distrito 13,Bienestar,Estudio,30/08/2023 00:00,A000242,Colusión,Centro,Sí,JI,5
R1593,Monster University,Distrito 13,Bienestar,Estudio,31/08/2023 00:00,A000243,Colusión,Centro,No,PHI,6
R1594,High School Musical,El País de Nunca Jamás,Sociología,Estudio,01/09/2023 00:00,A000244,Plagio,Norte,No,ETA,1
R1595,High School Musical,Pizza Planeta,Sociología,Examen diagnóstico,02/09/2023 00:00,A000245,Copia en exámenes,Sur,No,KAPPA,2
R1596,High School Musical,Springfield,Sociología,Experimento,03/09/2023 00:00,A000246,Plagio,Centro,No,LAMBDA,3
R1597,High School Musical,Springfield,Sociología,Estudio,04/09/2023 00:00,A000247,Plagio,Centro,No,OMICRON,4
R1598,Monster University,Genovia,Arquitectura,Examen diagnóstico,05/09/2023 00:00,A000248,Distribución de exámenes,Norte,Sí,TAU,5
R1599,Monster University,Genovia,Arquitectura,Examen diagnóstico,06/09/2023 00:00,A000249,Copia en exámenes,Norte,No,PSI,4
R1600,High School Musical,Springfield,Sociología,Estudio,07/09/2023 00:00,A000250,Plagio,Norte,No,RHO,5
R1601,High School Musical,Springfield,Sociología,Estudio,08/09/2023 00:00,A000251,Plagio,Norte,Sí,PI,6
R1602,High School Musical,Springfield,Sociología,Prototipo,09/09/2023 00:00,A000252,Plagio,Centro,No,MU,2
R1603,High School Musical,Springfield,Sociología,Prototipo,10/09/2023 00:00,A000253,Plagio,Centro,No,IOTA,3
R1604,Monster University,Distrito 13,Bienestar,Prototipo,11/09/2023 00:00,A000254,Plagio,Centro,No,TAU,4
R1605,High School Musical,Springfield,Sociología,Examen diagnóstico,12/09/2023 00:00,A000255,Copia en exámenes,Centro,No,PSI,5
R1606,High School Musical,Springfield,Sociología,Examen diagnóstico,13/09/2023 00:00,A000256,Copia en exámenes,Centro,Sí,RHO,6
R1607,High School Musical,Springfield,Sociología,Examen diagnóstico,14/09/2023 00:00,A000257,Copia en exámenes,Centro,Sí,PI,1
R1608,High School Musical,"Muy, muy lejano",Sociología,Examen diagnóstico,15/09/2023 00:00,A000258,Copia en exámenes,Centro,No,MU,2
R1609,High School Musical,"Muy, muy lejano",Sociología,Examen diagnóstico,16/09/2023 00:00,A000259,Copia en exámenes,Centro,Sí,IOTA,3
R1610,High School Musical,"Muy, muy lejano",Sociología,Examen diagnóstico,17/09/2023 00:00,A000260,Copia en exámenes,Centro,No,ETA,4
R1611,Monster University,El País de Nunca Jamás,Bienestar,Experimento,18/09/2023 00:00,A000261,Soborno,Sur,Sí,KAPPA,5
R1612,Monster University,Hogwarts,Bienestar,Estudio,19/09/2023 00:00,A000262,Colusión,Centro,No,LAMBDA,4
R1613,Monster University,Hogwarts,Bienestar,Estudio,20/09/2023 00:00,A000263,Colusión,Centro,No,OMICRON,5
R1614,High School Musical,El País de Nunca Jamás,Sociología,Examen diagnóstico,21/09/2023 00:00,A000264,Copia en exámenes,Norte,No,TAU,6
R1615,Monster University,Genovia,Arquitectura,Examen diagnóstico,22/09/2023 00:00,A000265,Colusión,Norte,No,PSI,2
R1616,High School Musical,Pizza Planeta,Sociología,Experimento,23/09/2023 00:00,A000266,Copia en exámenes,Sur,No,RHO,3
R1617,High School Musical,Pizza Planeta,Sociología,Experimento,24/09/2023 00:00,A000267,Copia en exámenes,Sur,Sí,PI,4
R1618,High School Musical,Pizza Planeta,Sociología,Experimento,25/09/2023 00:00,A000268,Copia en exámenes,Sur,No,MU,5
